activitysiteid,activitydescription,bookingenddatetime_(month_/_day_/_year)_apr_may,bookingstarttime_apr_may,maxbookees_apr_may,number_booked_apr_may,price_(inr)_apr_may,bookingenddatetime_(month_/_day_/_year)_june,bookingstarttime_june,maxbookees_june,number_booked_june,price_(inr)_june
NBL,Barre Pilates   12-1pm,2018-05-05,12:00:00,1.9527051995175346,-0.4885199152992358,1.4140251059757512,2018-06-30,12:00:00,60.0,9.0,2999.0
NBL,Barre Pilates   12-1pm,2018-05-12,12:00:00,1.9527051995175346,-0.9131075885547826,1.4140251059757512,2018-06-02,12:00:00,60.0,15.0,2999.0
NBL,Barre Pilates   12-1pm,2018-05-12,12:00:00,1.9527051995175346,-0.9131075885547826,1.4140251059757512,2018-06-09,12:00:00,60.0,14.0,2999.0
NBL,Barre Pilates   12-1pm,2018-05-12,12:00:00,1.9527051995175346,-0.9131075885547826,1.4140251059757512,2018-06-16,12:00:00,60.0,9.0,2999.0
NBL,Barre Pilates   12-1pm,2018-05-12,12:00:00,1.9527051995175346,-0.9131075885547826,1.4140251059757512,2018-06-23,12:00:00,60.0,11.0,2999.0
NBL,Barre Pilates   12-1pm,2018-05-12,12:00:00,1.9527051995175346,-0.9131075885547826,1.4140251059757512,2018-06-30,12:00:00,60.0,9.0,2999.0
NBL,Barre Pilates   12-1pm,2018-05-19,12:00:00,1.9527051995175346,-0.8069606702408959,1.4140251059757512,2018-06-02,12:00:00,60.0,15.0,2999.0
NBL,Barre Pilates   12-1pm,2018-05-19,12:00:00,1.9527051995175346,-0.8069606702408959,1.4140251059757512,2018-06-09,12:00:00,60.0,14.0,2999.0
NBL,Barre Pilates   12-1pm,2018-05-19,12:00:00,1.9527051995175346,-0.8069606702408959,1.4140251059757512,2018-06-16,12:00:00,60.0,9.0,2999.0
NBL,Barre Pilates   12-1pm,2018-05-19,12:00:00,1.9527051995175346,-0.8069606702408959,1.4140251059757512,2018-06-23,12:00:00,60.0,11.0,2999.0
NBL,Barre Pilates   12-1pm,2018-05-19,12:00:00,1.9527051995175346,-0.8069606702408959,1.4140251059757512,2018-06-30,12:00:00,60.0,9.0,2999.0
NBL,Barre Pilates   12-1pm,2018-05-26,12:00:00,1.9527051995175346,-0.17007916035757573,1.4140251059757512,2018-06-02,12:00:00,60.0,15.0,2999.0
NBL,Barre Pilates   12-1pm,2018-05-26,12:00:00,1.9527051995175346,-0.17007916035757573,1.4140251059757512,2018-06-09,12:00:00,60.0,14.0,2999.0
NBL,Barre Pilates   12-1pm,2018-05-26,12:00:00,1.9527051995175346,-0.17007916035757573,1.4140251059757512,2018-06-16,12:00:00,60.0,9.0,2999.0
NBL,Barre Pilates   12-1pm,2018-05-26,12:00:00,1.9527051995175346,-0.17007916035757573,1.4140251059757512,2018-06-23,12:00:00,60.0,11.0,2999.0
NBL,Barre Pilates   12-1pm,2018-05-26,12:00:00,1.9527051995175346,-0.17007916035757573,1.4140251059757512,2018-06-30,12:00:00,60.0,9.0,2999.0
NBL,Body Attack 10-11am,2018-04-14,10:00:00,1.9527051995175346,3.5450629806284586,0.15564120006574086,,,,,
NBL,Body Balance 12-1pm,2018-04-14,12:00:00,1.9527051995175346,2.059006124234045,0.784833153020746,,,,,
NBL,Body Combat 11-12pm,2018-04-14,11:00:00,1.9527051995175346,4.5003852454534385,-0.4735507528892643,,,,,
NBL,Body Combat 5.30-6.30pm,2018-04-05,17:30:00,1.9527051995175346,-0.2762260786714624,-0.4735507528892643,2018-06-07,17:30:00,60.0,16.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-04-05,17:30:00,1.9527051995175346,-0.2762260786714624,-0.4735507528892643,2018-06-14,17:30:00,60.0,18.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-04-05,17:30:00,1.9527051995175346,-0.2762260786714624,-0.4735507528892643,2018-06-21,17:30:00,60.0,16.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-04-05,17:30:00,1.9527051995175346,-0.2762260786714624,-0.4735507528892643,2018-06-28,17:30:00,60.0,11.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-04-12,17:30:00,1.9527051995175346,-0.7008137519270092,-0.4735507528892643,2018-06-07,17:30:00,60.0,16.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-04-12,17:30:00,1.9527051995175346,-0.7008137519270092,-0.4735507528892643,2018-06-14,17:30:00,60.0,18.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-04-12,17:30:00,1.9527051995175346,-0.7008137519270092,-0.4735507528892643,2018-06-21,17:30:00,60.0,16.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-04-12,17:30:00,1.9527051995175346,-0.7008137519270092,-0.4735507528892643,2018-06-28,17:30:00,60.0,11.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-04-19,17:30:00,1.9527051995175346,-0.06393224204368902,-0.4735507528892643,2018-06-07,17:30:00,60.0,16.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-04-19,17:30:00,1.9527051995175346,-0.06393224204368902,-0.4735507528892643,2018-06-14,17:30:00,60.0,18.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-04-19,17:30:00,1.9527051995175346,-0.06393224204368902,-0.4735507528892643,2018-06-21,17:30:00,60.0,16.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-04-19,17:30:00,1.9527051995175346,-0.06393224204368902,-0.4735507528892643,2018-06-28,17:30:00,60.0,11.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-04-26,17:30:00,1.9527051995175346,-0.2762260786714624,-0.4735507528892643,2018-06-07,17:30:00,60.0,16.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-04-26,17:30:00,1.9527051995175346,-0.2762260786714624,-0.4735507528892643,2018-06-14,17:30:00,60.0,18.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-04-26,17:30:00,1.9527051995175346,-0.2762260786714624,-0.4735507528892643,2018-06-21,17:30:00,60.0,16.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-04-26,17:30:00,1.9527051995175346,-0.2762260786714624,-0.4735507528892643,2018-06-28,17:30:00,60.0,11.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-05-03,17:30:00,1.9527051995175346,-0.4885199152992358,-0.4735507528892643,2018-06-07,17:30:00,60.0,16.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-05-03,17:30:00,1.9527051995175346,-0.4885199152992358,-0.4735507528892643,2018-06-14,17:30:00,60.0,18.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-05-03,17:30:00,1.9527051995175346,-0.4885199152992358,-0.4735507528892643,2018-06-21,17:30:00,60.0,16.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-05-03,17:30:00,1.9527051995175346,-0.4885199152992358,-0.4735507528892643,2018-06-28,17:30:00,60.0,11.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-05-10,17:30:00,1.9527051995175346,-0.3823729969853491,-0.4735507528892643,2018-06-07,17:30:00,60.0,16.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-05-10,17:30:00,1.9527051995175346,-0.3823729969853491,-0.4735507528892643,2018-06-14,17:30:00,60.0,18.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-05-10,17:30:00,1.9527051995175346,-0.3823729969853491,-0.4735507528892643,2018-06-21,17:30:00,60.0,16.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-05-10,17:30:00,1.9527051995175346,-0.3823729969853491,-0.4735507528892643,2018-06-28,17:30:00,60.0,11.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-05-17,17:30:00,1.9527051995175346,-0.7008137519270092,-0.4735507528892643,2018-06-07,17:30:00,60.0,16.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-05-17,17:30:00,1.9527051995175346,-0.7008137519270092,-0.4735507528892643,2018-06-14,17:30:00,60.0,18.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-05-17,17:30:00,1.9527051995175346,-0.7008137519270092,-0.4735507528892643,2018-06-21,17:30:00,60.0,16.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-05-17,17:30:00,1.9527051995175346,-0.7008137519270092,-0.4735507528892643,2018-06-28,17:30:00,60.0,11.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-05-24,17:30:00,1.9527051995175346,-0.7008137519270092,-0.4735507528892643,2018-06-07,17:30:00,60.0,16.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-05-24,17:30:00,1.9527051995175346,-0.7008137519270092,-0.4735507528892643,2018-06-14,17:30:00,60.0,18.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-05-24,17:30:00,1.9527051995175346,-0.7008137519270092,-0.4735507528892643,2018-06-21,17:30:00,60.0,16.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-05-24,17:30:00,1.9527051995175346,-0.7008137519270092,-0.4735507528892643,2018-06-28,17:30:00,60.0,11.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-05-31,17:30:00,1.9527051995175346,-0.2762260786714624,-0.4735507528892643,2018-06-07,17:30:00,60.0,16.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-05-31,17:30:00,1.9527051995175346,-0.2762260786714624,-0.4735507528892643,2018-06-14,17:30:00,60.0,18.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-05-31,17:30:00,1.9527051995175346,-0.2762260786714624,-0.4735507528892643,2018-06-21,17:30:00,60.0,16.0,1499.0
NBL,Body Combat 5.30-6.30pm,2018-05-31,17:30:00,1.9527051995175346,-0.2762260786714624,-0.4735507528892643,2018-06-28,17:30:00,60.0,11.0,1499.0
NBL,Body Combat 5.45-6.45pm,2018-04-04,17:45:00,1.9527051995175346,0.14836159458408435,-0.4735507528892643,,,,,
NBL,Body Combat 5.45-6.45pm,2018-04-11,17:45:00,1.9527051995175346,1.634418450978498,-0.4735507528892643,,,,,
NBL,Body Combat 5.45-6.45pm,2018-04-18,17:45:00,1.9527051995175346,0.3606554312118577,-0.4735507528892643,,,,,
NBL,Body Combat 5.45-6.45pm,2018-04-25,17:45:00,1.9527051995175346,0.14836159458408435,-0.4735507528892643,,,,,
NBL,Body Combat 5.45-6.45pm,2018-05-02,17:45:00,1.9527051995175346,0.5729492678396312,-0.4735507528892643,,,,,
NBL,Body Combat 5.45-6.45pm,2018-05-09,17:45:00,1.9527051995175346,0.25450851289797105,-0.4735507528892643,,,,,
NBL,Body Combat 5.45-6.45pm,2018-05-16,17:45:00,1.9527051995175346,-0.17007916035757573,-0.4735507528892643,,,,,
NBL,Body Combat 5.45-6.45pm,2018-05-23,17:45:00,1.9527051995175346,-0.3823729969853491,-0.4735507528892643,,,,,
NBL,Body Combat 5.45-6.45pm,2018-05-30,17:45:00,1.9527051995175346,0.25450851289797105,-0.4735507528892643,,,,,
NBL,Body Combat 6.45-7.45pm,2018-04-09,18:45:00,1.9527051995175346,0.46680234952574445,-0.4735507528892643,2018-06-04,18:45:00,60.0,10.0,1499.0
NBL,Body Combat 6.45-7.45pm,2018-04-09,18:45:00,1.9527051995175346,0.46680234952574445,-0.4735507528892643,2018-06-11,18:45:00,60.0,14.0,1499.0
NBL,Body Combat 6.45-7.45pm,2018-04-09,18:45:00,1.9527051995175346,0.46680234952574445,-0.4735507528892643,2018-06-18,18:45:00,60.0,22.0,1499.0
NBL,Body Combat 6.45-7.45pm,2018-04-16,18:45:00,1.9527051995175346,-0.06393224204368902,-0.4735507528892643,2018-06-04,18:45:00,60.0,10.0,1499.0
NBL,Body Combat 6.45-7.45pm,2018-04-16,18:45:00,1.9527051995175346,-0.06393224204368902,-0.4735507528892643,2018-06-11,18:45:00,60.0,14.0,1499.0
NBL,Body Combat 6.45-7.45pm,2018-04-16,18:45:00,1.9527051995175346,-0.06393224204368902,-0.4735507528892643,2018-06-18,18:45:00,60.0,22.0,1499.0
NBL,Body Combat 6.45-7.45pm,2018-04-23,18:45:00,1.9527051995175346,-0.17007916035757573,-0.4735507528892643,2018-06-04,18:45:00,60.0,10.0,1499.0
NBL,Body Combat 6.45-7.45pm,2018-04-23,18:45:00,1.9527051995175346,-0.17007916035757573,-0.4735507528892643,2018-06-11,18:45:00,60.0,14.0,1499.0
NBL,Body Combat 6.45-7.45pm,2018-04-23,18:45:00,1.9527051995175346,-0.17007916035757573,-0.4735507528892643,2018-06-18,18:45:00,60.0,22.0,1499.0
NBL,Body Combat 6.45-7.45pm,2018-04-30,18:45:00,1.9527051995175346,0.04221467627019767,-0.4735507528892643,2018-06-04,18:45:00,60.0,10.0,1499.0
NBL,Body Combat 6.45-7.45pm,2018-04-30,18:45:00,1.9527051995175346,0.04221467627019767,-0.4735507528892643,2018-06-11,18:45:00,60.0,14.0,1499.0
NBL,Body Combat 6.45-7.45pm,2018-04-30,18:45:00,1.9527051995175346,0.04221467627019767,-0.4735507528892643,2018-06-18,18:45:00,60.0,22.0,1499.0
NBL,Body Combat 6.45-7.45pm,2018-05-07,17:30:00,1.9527051995175346,-1.443842180124216,-0.4735507528892643,2018-06-04,18:45:00,60.0,10.0,1499.0
NBL,Body Combat 6.45-7.45pm,2018-05-07,17:30:00,1.9527051995175346,-1.443842180124216,-0.4735507528892643,2018-06-11,18:45:00,60.0,14.0,1499.0
NBL,Body Combat 6.45-7.45pm,2018-05-07,17:30:00,1.9527051995175346,-1.443842180124216,-0.4735507528892643,2018-06-18,18:45:00,60.0,22.0,1499.0
NBL,Body Combat 6.45-7.45pm,2018-05-14,18:45:00,1.9527051995175346,-0.7008137519270092,-0.4735507528892643,2018-06-04,18:45:00,60.0,10.0,1499.0
NBL,Body Combat 6.45-7.45pm,2018-05-14,18:45:00,1.9527051995175346,-0.7008137519270092,-0.4735507528892643,2018-06-11,18:45:00,60.0,14.0,1499.0
NBL,Body Combat 6.45-7.45pm,2018-05-14,18:45:00,1.9527051995175346,-0.7008137519270092,-0.4735507528892643,2018-06-18,18:45:00,60.0,22.0,1499.0
NBL,Body Combat 6.45-7.45pm,2018-05-21,18:45:00,1.9527051995175346,-0.8069606702408959,-0.4735507528892643,2018-06-04,18:45:00,60.0,10.0,1499.0
NBL,Body Combat 6.45-7.45pm,2018-05-21,18:45:00,1.9527051995175346,-0.8069606702408959,-0.4735507528892643,2018-06-11,18:45:00,60.0,14.0,1499.0
NBL,Body Combat 6.45-7.45pm,2018-05-21,18:45:00,1.9527051995175346,-0.8069606702408959,-0.4735507528892643,2018-06-18,18:45:00,60.0,22.0,1499.0
NBL,Body Cond 12.45-1.45pm,2018-04-06,12:45:00,1.9527051995175346,-1.2315483434964427,-0.7252275340712664,2018-06-01,12:45:00,60.0,5.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-04-06,12:45:00,1.9527051995175346,-1.2315483434964427,-0.7252275340712664,2018-06-08,12:45:00,60.0,6.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-04-06,12:45:00,1.9527051995175346,-1.2315483434964427,-0.7252275340712664,2018-06-15,12:45:00,60.0,9.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-04-06,12:45:00,1.9527051995175346,-1.2315483434964427,-0.7252275340712664,2018-06-22,12:45:00,60.0,5.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-04-06,12:45:00,1.9527051995175346,-1.2315483434964427,-0.7252275340712664,2018-06-29,12:45:00,60.0,3.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-04-13,12:45:00,1.9527051995175346,-0.7008137519270092,-0.7252275340712664,2018-06-01,12:45:00,60.0,5.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-04-13,12:45:00,1.9527051995175346,-0.7008137519270092,-0.7252275340712664,2018-06-08,12:45:00,60.0,6.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-04-13,12:45:00,1.9527051995175346,-0.7008137519270092,-0.7252275340712664,2018-06-15,12:45:00,60.0,9.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-04-13,12:45:00,1.9527051995175346,-0.7008137519270092,-0.7252275340712664,2018-06-22,12:45:00,60.0,5.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-04-13,12:45:00,1.9527051995175346,-0.7008137519270092,-0.7252275340712664,2018-06-29,12:45:00,60.0,3.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-04-20,12:45:00,1.9527051995175346,-0.5946668336131224,-0.7252275340712664,2018-06-01,12:45:00,60.0,5.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-04-20,12:45:00,1.9527051995175346,-0.5946668336131224,-0.7252275340712664,2018-06-08,12:45:00,60.0,6.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-04-20,12:45:00,1.9527051995175346,-0.5946668336131224,-0.7252275340712664,2018-06-15,12:45:00,60.0,9.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-04-20,12:45:00,1.9527051995175346,-0.5946668336131224,-0.7252275340712664,2018-06-22,12:45:00,60.0,5.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-04-20,12:45:00,1.9527051995175346,-0.5946668336131224,-0.7252275340712664,2018-06-29,12:45:00,60.0,3.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-04-27,12:45:00,1.9527051995175346,-1.0192545068686694,-0.7252275340712664,2018-06-01,12:45:00,60.0,5.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-04-27,12:45:00,1.9527051995175346,-1.0192545068686694,-0.7252275340712664,2018-06-08,12:45:00,60.0,6.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-04-27,12:45:00,1.9527051995175346,-1.0192545068686694,-0.7252275340712664,2018-06-15,12:45:00,60.0,9.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-04-27,12:45:00,1.9527051995175346,-1.0192545068686694,-0.7252275340712664,2018-06-22,12:45:00,60.0,5.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-04-27,12:45:00,1.9527051995175346,-1.0192545068686694,-0.7252275340712664,2018-06-29,12:45:00,60.0,3.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-05-11,12:45:00,1.9527051995175346,-1.3376952618103293,-0.7252275340712664,2018-06-01,12:45:00,60.0,5.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-05-11,12:45:00,1.9527051995175346,-1.3376952618103293,-0.7252275340712664,2018-06-08,12:45:00,60.0,6.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-05-11,12:45:00,1.9527051995175346,-1.3376952618103293,-0.7252275340712664,2018-06-15,12:45:00,60.0,9.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-05-11,12:45:00,1.9527051995175346,-1.3376952618103293,-0.7252275340712664,2018-06-22,12:45:00,60.0,5.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-05-11,12:45:00,1.9527051995175346,-1.3376952618103293,-0.7252275340712664,2018-06-29,12:45:00,60.0,3.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-05-25,12:45:00,1.9527051995175346,-1.0192545068686694,-0.7252275340712664,2018-06-01,12:45:00,60.0,5.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-05-25,12:45:00,1.9527051995175346,-1.0192545068686694,-0.7252275340712664,2018-06-08,12:45:00,60.0,6.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-05-25,12:45:00,1.9527051995175346,-1.0192545068686694,-0.7252275340712664,2018-06-15,12:45:00,60.0,9.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-05-25,12:45:00,1.9527051995175346,-1.0192545068686694,-0.7252275340712664,2018-06-22,12:45:00,60.0,5.0,1299.0
NBL,Body Cond 12.45-1.45pm,2018-05-25,12:45:00,1.9527051995175346,-1.0192545068686694,-0.7252275340712664,2018-06-29,12:45:00,60.0,3.0,1299.0
NBL,Body Cond 1745-1845,,,,,,2018-06-06,17:45:00,60.0,11.0,1299.0
NBL,Body Cond 5.45-6.45pm,,,,,,2018-06-13,17:45:00,60.0,19.0,1299.0
NBL,Body Cond 5.45-6.45pm,,,,,,2018-06-20,17:45:00,60.0,15.0,1299.0
NBL,Body Cond 5.45-6.45pm,,,,,,2018-06-27,17:45:00,60.0,10.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-04-03,18:30:00,1.9527051995175346,1.634418450978498,-0.7252275340712664,2018-06-05,18:30:00,60.0,27.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-04-03,18:30:00,1.9527051995175346,1.634418450978498,-0.7252275340712664,2018-06-12,18:30:00,60.0,36.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-04-03,18:30:00,1.9527051995175346,1.634418450978498,-0.7252275340712664,2018-06-19,18:30:00,60.0,19.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-04-03,18:30:00,1.9527051995175346,1.634418450978498,-0.7252275340712664,2018-06-26,18:30:00,60.0,19.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-04-10,18:30:00,1.9527051995175346,1.7405653692923848,-0.7252275340712664,2018-06-05,18:30:00,60.0,27.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-04-10,18:30:00,1.9527051995175346,1.7405653692923848,-0.7252275340712664,2018-06-12,18:30:00,60.0,36.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-04-10,18:30:00,1.9527051995175346,1.7405653692923848,-0.7252275340712664,2018-06-19,18:30:00,60.0,19.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-04-10,18:30:00,1.9527051995175346,1.7405653692923848,-0.7252275340712664,2018-06-26,18:30:00,60.0,19.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-04-17,18:30:00,1.9527051995175346,1.9528592059201582,-0.7252275340712664,2018-06-05,18:30:00,60.0,27.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-04-17,18:30:00,1.9527051995175346,1.9528592059201582,-0.7252275340712664,2018-06-12,18:30:00,60.0,36.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-04-17,18:30:00,1.9527051995175346,1.9528592059201582,-0.7252275340712664,2018-06-19,18:30:00,60.0,19.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-04-17,18:30:00,1.9527051995175346,1.9528592059201582,-0.7252275340712664,2018-06-26,18:30:00,60.0,19.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-04-24,18:30:00,1.9527051995175346,2.9081814707451383,-0.7252275340712664,2018-06-05,18:30:00,60.0,27.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-04-24,18:30:00,1.9527051995175346,2.9081814707451383,-0.7252275340712664,2018-06-12,18:30:00,60.0,36.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-04-24,18:30:00,1.9527051995175346,2.9081814707451383,-0.7252275340712664,2018-06-19,18:30:00,60.0,19.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-04-24,18:30:00,1.9527051995175346,2.9081814707451383,-0.7252275340712664,2018-06-26,18:30:00,60.0,19.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-05-01,18:30:00,1.9527051995175346,1.8467122876062714,-0.7252275340712664,2018-06-05,18:30:00,60.0,27.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-05-01,18:30:00,1.9527051995175346,1.8467122876062714,-0.7252275340712664,2018-06-12,18:30:00,60.0,36.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-05-01,18:30:00,1.9527051995175346,1.8467122876062714,-0.7252275340712664,2018-06-19,18:30:00,60.0,19.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-05-01,18:30:00,1.9527051995175346,1.8467122876062714,-0.7252275340712664,2018-06-26,18:30:00,60.0,19.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-05-08,18:30:00,1.9527051995175346,0.8913900227812912,-0.7252275340712664,2018-06-05,18:30:00,60.0,27.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-05-08,18:30:00,1.9527051995175346,0.8913900227812912,-0.7252275340712664,2018-06-12,18:30:00,60.0,36.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-05-08,18:30:00,1.9527051995175346,0.8913900227812912,-0.7252275340712664,2018-06-19,18:30:00,60.0,19.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-05-08,18:30:00,1.9527051995175346,0.8913900227812912,-0.7252275340712664,2018-06-26,18:30:00,60.0,19.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-05-15,18:30:00,1.9527051995175346,1.8467122876062714,-0.7252275340712664,2018-06-05,18:30:00,60.0,27.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-05-15,18:30:00,1.9527051995175346,1.8467122876062714,-0.7252275340712664,2018-06-12,18:30:00,60.0,36.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-05-15,18:30:00,1.9527051995175346,1.8467122876062714,-0.7252275340712664,2018-06-19,18:30:00,60.0,19.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-05-15,18:30:00,1.9527051995175346,1.8467122876062714,-0.7252275340712664,2018-06-26,18:30:00,60.0,19.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-05-22,18:30:00,1.9527051995175346,1.2098307777229513,-0.7252275340712664,2018-06-05,18:30:00,60.0,27.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-05-22,18:30:00,1.9527051995175346,1.2098307777229513,-0.7252275340712664,2018-06-12,18:30:00,60.0,36.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-05-22,18:30:00,1.9527051995175346,1.2098307777229513,-0.7252275340712664,2018-06-19,18:30:00,60.0,19.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-05-22,18:30:00,1.9527051995175346,1.2098307777229513,-0.7252275340712664,2018-06-26,18:30:00,60.0,19.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-05-29,18:30:00,1.9527051995175346,0.3606554312118577,-0.7252275340712664,2018-06-05,18:30:00,60.0,27.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-05-29,18:30:00,1.9527051995175346,0.3606554312118577,-0.7252275340712664,2018-06-12,18:30:00,60.0,36.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-05-29,18:30:00,1.9527051995175346,0.3606554312118577,-0.7252275340712664,2018-06-19,18:30:00,60.0,19.0,1299.0
NBL,Body Cond 6.30-7.30pm,2018-05-29,18:30:00,1.9527051995175346,0.3606554312118577,-0.7252275340712664,2018-06-26,18:30:00,60.0,19.0,1299.0
NBL,Body Pump  5.45-6.45pm,2018-04-02,16:30:00,1.9527051995175346,2.589740715803478,0.15564120006574086,2018-06-04,17:45:00,60.0,35.0,1999.0
NBL,Body Pump  5.45-6.45pm,2018-04-02,16:30:00,1.9527051995175346,2.589740715803478,0.15564120006574086,2018-06-11,17:45:00,60.0,38.0,1999.0
NBL,Body Pump  5.45-6.45pm,2018-04-02,16:30:00,1.9527051995175346,2.589740715803478,0.15564120006574086,2018-06-18,17:45:00,60.0,30.0,1999.0
NBL,Body Pump  5.45-6.45pm,2018-04-02,16:30:00,1.9527051995175346,2.589740715803478,0.15564120006574086,2018-06-25,17:45:00,60.0,28.0,1999.0
NBL,Body Pump  5.45-6.45pm,2018-04-09,17:45:00,1.9527051995175346,2.4835937974895916,0.15564120006574086,2018-06-04,17:45:00,60.0,35.0,1999.0
NBL,Body Pump  5.45-6.45pm,2018-04-09,17:45:00,1.9527051995175346,2.4835937974895916,0.15564120006574086,2018-06-11,17:45:00,60.0,38.0,1999.0
NBL,Body Pump  5.45-6.45pm,2018-04-09,17:45:00,1.9527051995175346,2.4835937974895916,0.15564120006574086,2018-06-18,17:45:00,60.0,30.0,1999.0
NBL,Body Pump  5.45-6.45pm,2018-04-09,17:45:00,1.9527051995175346,2.4835937974895916,0.15564120006574086,2018-06-25,17:45:00,60.0,28.0,1999.0
